lg	pos	pc	chi_squared	neg_log_p_value
scaffold4	7910199	PC8	34.2592620849609	19.149715846520166
scaffold4	7910256	PC8	37.5890617370605	20.858709318606376
scaffold4	7910509	PC8	31.6258926391602	17.795166835292193
scaffold4	7910531	PC8	35.354175567627	19.712106405011742
scaffold4	7910744	PC8	33.6180610656738	18.820157390580935
scaffold4	7910832	PC8	30.5368671417236	17.234112970627997
scaffold4	7910972	PC8	38.220458984375	21.1823462231847
scaffold4	7911069	PC8	38.7452964782715	21.451268661304546
scaffold4	7911826	PC8	29.8183860778809	16.86365062203421
scaffold4	7915134	PC8	27.207010269165	15.51490229787664
scaffold4	7915517	PC8	33.9361114501953	18.983646063750314
scaffold4	7915530	PC8	37.7747955322266	20.953924540190023
scaffold4	7915533	PC8	35.6126518249512	19.8448055591427
scaffold4	7915690	PC8	36.4647560119629	20.28210026229403
scaffold4	7915766	PC8	34.1969299316406	19.11768599430446
scaffold4	7916037	PC8	34.8400993347168	19.44811236748549
scaffold4	7916099	PC8	32.6930351257324	18.344430641625284
scaffold4	7916703	PC8	42.1680908203125	23.203118582713422
scaffold4	7916709	PC8	43.191837310791	23.72647998469452
scaffold4	7916765	PC8	32.268684387207	18.126074193223545
scaffold4	7916912	PC8	38.980152130127	21.571579503320383
scaffold4	7917034	PC8	35.0530700683594	19.55749122027867
scaffold4	7917598	PC8	40.1256904602051	22.1581770331125
scaffold4	7918205	PC8	39.7553596496582	21.96858287971353
scaffold4	7918267	PC8	33.3151702880859	18.664423747496794
scaffold4	7918508	PC8	31.1199398040771	17.53457383943303
scaffold4	7918977	PC8	33.8786430358887	18.95410830720887
scaffold4	7919404	PC8	38.5256156921387	21.33871633313261
scaffold4	7920529	PC8	28.6891937255859	16.280889987193667
scaffold4	7920796	PC8	36.3164443969727	20.206005772804154
scaffold4	7920820	PC8	35.950984954834	20.01846648870391
scaffold4	7920892	PC8	35.6941070556641	19.88661893973978
scaffold4	7920959	PC8	34.4256172180176	19.235191420616783
scaffold4	7921240	PC8	37.1281471252441	20.62237624981491
scaffold4	7921270	PC8	37.393253326416	20.758317392264964
scaffold4	7921281	PC8	40.567741394043	22.384437641318943
scaffold4	7921339	PC8	35.1275024414062	19.59571471199288
scaffold4	7921661	PC8	37.1663475036621	20.64196607383344
scaffold4	7921767	PC8	34.2572021484375	19.14865735770831
scaffold4	7921779	PC8	29.67236328125	16.78832725649873
scaffold4	7922105	PC8	31.2141590118408	17.58311066651234
scaffold4	7922123	PC8	39.3001327514648	21.735471198430957
scaffold4	7922217	PC8	33.8451881408691	18.936912466209172
scaffold4	7922803	PC8	34.7106742858887	19.381633187734465
scaffold4	7922807	PC8	39.5991592407227	21.888603161062584
scaffold4	7922929	PC8	36.9453048706055	20.528604924754358
scaffold4	7923037	PC8	33.9057273864746	18.968029347764677
scaffold4	7923229	PC8	38.0695724487305	21.105017458203765
scaffold4	7923343	PC8	37.1085014343262	20.6123014646623
scaffold4	7923620	PC8	32.064868927002	18.02117020102265
scaffold4	7923654	PC8	29.8020439147949	16.855221330738278
scaffold4	7923660	PC8	25.8723831176758	14.824052409858686
scaffold4	7923839	PC8	33.4532852172852	18.735441184820214
scaffold4	7924012	PC8	30.2457275390625	17.084026361526295
scaffold4	7924017	PC8	27.9784660339355	15.913743544023237
scaffold4	7924191	PC8	27.6789054870605	15.758912255637238
scaffold4	7924220	PC8	28.1895732879639	16.02282617984543
scaffold4	7924299	PC8	38.7226715087891	21.439677516274795
scaffold4	7924307	PC8	36.9474105834961	20.529684935330284
scaffold4	7924313	PC8	35.907470703125	19.996133594047595
scaffold4	7924331	PC8	34.8083572387695	19.43180862153351
scaffold4	7924404	PC8	41.2144546508789	22.715356100393947
scaffold4	7924440	PC8	41.6486968994141	22.937490534384537
scaffold4	7924599	PC8	37.7862892150879	20.959816319641423
scaffold4	7925078	PC8	33.6209526062012	18.821643910847452
scaffold4	7925080	PC8	38.5048141479492	21.328058110160793
scaffold4	7925104	PC8	40.5008125305176	22.350183919462015
scaffold4	7925107	PC8	35.4750823974609	19.77418176140508
scaffold4	7925183	PC8	30.882266998291	17.412118897056402
scaffold4	7925192	PC8	29.5952816009521	16.74856164410007
scaffold4	7925221	PC8	33.2033348083496	18.606913293550885
scaffold4	7925242	PC8	35.6582870483398	19.868231774467258
scaffold4	7925280	PC8	35.2004203796387	19.633158496564228
scaffold4	7925384	PC8	35.2896308898926	19.678966016544145
scaffold4	7925411	PC8	35.3517608642578	19.71086656778517
scaffold4	7925415	PC8	35.64208984375	19.8599172462891
scaffold4	7925426	PC8	34.4954643249512	19.27107667456907
scaffold4	7925444	PC8	35.6319770812988	19.854725998426908
scaffold4	7925473	PC8	32.341854095459	18.16373032157159
scaffold4	7926372	PC8	38.1631736755371	21.152988542522966
scaffold4	7926375	PC8	39.4784164428711	21.826773767057766
scaffold4	7926425	PC8	34.2093811035156	19.124084229314462
scaffold4	7926440	PC8	34.4125862121582	19.228496278395014
scaffold4	7926472	PC8	36.4775619506836	20.28867028765778
scaffold4	7926476	PC8	36.676082611084	20.39051301182235
scaffold4	7926490	PC8	25.7016658782959	14.735601171122324
scaffold4	7926523	PC8	33.9088439941406	18.96963122543776
scaffold4	7926787	PC8	34.3543891906738	19.19859476126676
scaffold4	7926824	PC8	29.7999954223633	16.85416470828755
scaffold4	7926830	PC8	29.7339305877686	16.820087011117
scaffold4	7926859	PC8	30.882682800293	17.412333152773346
scaffold4	7926876	PC8	37.4005737304688	20.76207079747816
scaffold4	7927042	PC8	30.1129817962646	17.01558035766476
scaffold4	7927193	PC8	39.4739570617676	21.82449003094973
scaffold4	7927555	PC8	32.5941009521484	18.293529323459953
scaffold4	7927579	PC8	41.7377624511719	22.983045209889934
scaffold4	7927643	PC8	43.3513488769531	23.808002524058228
scaffold4	7927788	PC8	40.4152793884277	22.306407121149007
scaffold4	7927798	PC8	36.3767890930176	20.236967840227425
scaffold4	7927894	PC8	38.6722450256348	21.41384274378024
scaffold4	7927926	PC8	34.2934341430664	19.16727478516389
scaffold4	7927989	PC8	41.3823165893555	22.801230458179628
scaffold4	7928039	PC8	40.1304702758789	22.16062391206693
scaffold4	7928062	PC8	42.4029655456543	23.323214893822662
scaffold4	7928362	PC8	40.8809013366699	22.54469362400746
scaffold4	7928428	PC8	36.0255126953125	20.056714922875365
scaffold4	7928593	PC8	39.8768196105957	22.030769703058297
scaffold4	7928655	PC8	34.5146446228027	19.28093056951273
scaffold4	7928658	PC8	38.333553314209	21.24030215322868
scaffold4	7928669	PC8	38.067195892334	21.10379944491639
scaffold4	7930327	PC8	34.3756294250488	19.209508107369047
scaffold4	7930382	PC8	39.5435066223145	21.86010513845135
scaffold4	7931352	PC8	30.3486385345459	17.137083129931902
scaffold4	7931381	PC8	32.3753204345703	18.180952701638653
scaffold4	7931455	PC8	40.4933624267578	22.34637134101817
scaffold4	7931484	PC8	39.6454849243164	21.912324205240115
scaffold4	7931519	PC8	43.5971374511719	23.933607179841726
scaffold4	7931594	PC8	29.3119487762451	16.602367192685875
scaffold4	7931741	PC8	36.9100227355957	20.510509026542753
scaffold4	7933287	PC8	38.3565979003906	21.252110879311537
scaffold4	7933461	PC8	36.7518844604492	20.42939641094714
scaffold4	7933534	PC8	43.657096862793	23.964244344999308
scaffold4	7933649	PC8	31.3252830505371	17.64035074340834
scaffold4	7933709	PC8	41.4121131896973	22.816473343913444
scaffold4	7933902	PC8	31.1420974731445	17.545988682995056
scaffold4	7933905	PC8	35.4461135864258	19.759309247129874
scaffold4	7934110	PC8	32.8147850036621	18.40706491142957
scaffold4	7934210	PC8	27.9455432891846	15.896729550127917
scaffold4	7934489	PC8	31.3894538879395	17.673402622843792
scaffold4	7935271	PC8	32.1697425842285	18.075151012578203
scaffold4	7935420	PC8	36.6683578491211	20.38655032903365
scaffold4	7935470	PC8	41.7163696289062	22.972103421263526
scaffold4	7935481	PC8	32.8310852050781	18.415450082220147
scaffold4	7938418	PC8	25.8186893463135	14.796234910032654
scaffold4	7938864	PC8	28.4035701751709	16.133376568387117
scaffold4	7939467	PC8	36.9854507446289	20.549194807689936
scaffold4	7940572	PC8	33.017261505127	18.51121532705962
scaffold4	7943549	PC8	25.9312496185303	14.854547607479095
scaffold4	7944510	PC8	41.1626739501953	22.68886407534386
scaffold4	7944861	PC8	31.5698108673096	17.76628741360882
scaffold4	7944960	PC8	25.5673561096191	14.665999609140338
scaffold4	7945211	PC8	38.7889213562012	21.473617900683966
scaffold4	7945254	PC8	33.7025833129883	18.863608586698085
scaffold4	7945279	PC8	34.1912117004395	19.114747551367973
scaffold4	7945608	PC8	37.2993049621582	20.71014521618633
scaffold4	7945775	PC8	25.3660736083984	14.56166896158666
scaffold4	7946467	PC8	26.422342300415	15.108865920900778
scaffold4	7947399	PC8	25.8023834228516	14.787786813036982
scaffold4	7947678	PC8	27.7345352172852	15.787669003507059
scaffold4	7947821	PC8	24.9640808105469	14.35322125969765
scaffold4	7948418	PC8	40.4639320373535	22.331308534951145
scaffold4	7948423	PC8	35.8921012878418	19.988245386551952
scaffold4	7958756	PC8	28.7297706604004	16.301842801077022
scaffold4	7960432	PC8	29.0986938476562	16.4923042447093
scaffold4	7961075	PC8	35.0899505615234	19.576430803908842
